FeatureNum	ProbeName	GeneSymbol
29941	A_51_P144957	Tram1l1
29942	A_30_P01022392	
29943	A_55_P2061275	Tbx6
29944	A_51_P224311	Popdc2
29945	A_55_P2262287	5430434G16Rik
29946	A_52_P510179	Acrbp
29947	A_51_P402044	Tssk2
29948	A_51_P281273	Olfr703
29949	A_55_P1991964	Iqsec2
29950	A_52_P38627	Egf
29951	A_51_P466875	Sbds
29952	A_30_P01021333	
29953	A_51_P358112	Fads1
29954	A_55_P2330560	1700120E14Rik
29955	A_55_P2063411	Rgp1
29956	A_55_P2102429	Ap4e1
29957	ERCC-00158_78	
29958	A_55_P1997086	Pknox1
29959	A_30_P01020933	
29960	A_55_P1995996	LOC101056073
29961	A_55_P2157483	
29962	A_66_P136228	Rai14
29963	ERCC-00099_60	
29964	A_30_P01032237	
29965	A_30_P01023021	
29966	A_30_P01024572	
29967	A_30_P01018939	
29968	ERCC-00034_158	
29969	A_55_P2052081	Eif1ad
29970	A_51_P423880	Smarcd3
29971	A_51_P119544	Aga
29972	A_55_P2292608	LOC102639982
29973	A_51_P156263	Zfp511
29974	ERCC-00059_120	
29975	A_55_P2009066	Cfap74
29976	A_55_P1997926	
29977	A_51_P227386	En1
29978	A_30_P01028549	
29979	A_55_P2018022	Prpf31
29980	A_66_P101938	Lce1k
29981	A_30_P01019599	
29982	A_52_P589391	Doc2a
29983	A_55_P2020726	Gm16505
29984	A_66_P137794	Gpr161
29985	A_30_P01030273	
29986	A_66_P123804	Fbxo30
29987	A_51_P427674	Cpt1a
29988	A_30_P01022760	
29989	A_55_P2133562	Ppih
29990	A_66_P120987	Cd79a
29991	A_51_P191649	Ndc80
29992	A_55_P2163033	Hoxb13
29993	A_30_P01020292	
29994	A_55_P2177810	Tmem69
29995	A_55_P2149670	Ptchd4
29996	A_51_P201884	Dsp
29997	A_30_P01018809	
29998	A_51_P341108	Spint1
29999	A_52_P72237	Actg1
30000	A_52_P227919	Olfr1036
30001	A_55_P1991710	Samt2
30002	A_52_P157704	Hs3st2
30003	A_55_P1962811	Anp32b
30004	A_30_P01019829	
30005	A_55_P2141884	Tagln2
30006	ERCC-00084_121	
30007	A_30_P01018333	
30008	A_55_P2097072	
30009	A_30_P01027959	
30010	A_55_P1965255	Olfr554
30011	A_51_P454691	4930430F08Rik
30012	A_30_P01020006	
30013	A_55_P2045720	Olfr1425
30014	A_55_P1970100	Cer1
30015	A_55_P2174942	
30016	A_51_P334155	4930579F01Rik
30017	A_55_P2405244	1700061N14Rik
30018	A_51_P112174	Ahi1
30019	A_55_P2155981	Vmn1r185
30020	A_30_P01017655	
30021	A_55_P2068350	Ido2
30022	A_30_P01022201	
30023	A_55_P2130870	
30024	A_55_P2135149	Lcn12
30025	A_30_P01031946	
30026	A_30_P01029689	
30027	A_51_P307243	Ppp5c
30028	A_52_P482203	Tsen2
30029	A_30_P01031847	
30030	A_55_P2152240	
30031	A_30_P01023540	
30032	A_55_P1979014	Zfp648
30033	A_30_P01019812	
30034	A_55_P2076489	Rac1
30035	A_55_P2190212	AU044157
30036	A_30_P01018969	
30037	A_55_P2153067	2610028H24Rik
30038	A_55_P1963895	
30039	A_30_P01024771	
30040	A_52_P200207	Rmnd5a
30041	A_55_P2024125	Olfr1507
30042	A_66_P131994	Zfp934
30043	A_51_P104608	Rnase6
30044	A_52_P541983	1700020N18Rik
30045	A_66_P116635	Igf2os
30046	A_51_P103594	Fam162b
30047	A_52_P369581	Atm
30048	A_52_P16016	Olfr384
30049	A_30_P01031145	
30050	A_51_P324287	Kif23
30051	A_30_P01021713	
30052	A_52_P428125	Atr
30053	A_55_P2010216	Tescl
30054	A_30_P01026343	
30055	A_55_P2094945	
30056	A_30_P01029869	
30057	A_30_P01027395	
30058	A_30_P01029872	
30059	A_51_P103706	Cyp2c29
30060	A_30_P01024228	
30061	A_55_P2123045	Olfr453
30062	A_51_P408082	Apoa1
30063	A_55_P2030903	Rsph4a
30064	A_55_P2114034	
30065	A_55_P2182172	
30066	A_51_P358700	Olfr1221
30067	(+)E1A_r60_n9	
30068	ERCC-00002_129	
30069	A_55_P2198364	Tsen54
30070	A_51_P217395	Cyp2d34
30071	A_51_P497395	Lypd1
30072	A_30_P01024916	
30073	A_30_P01032200	
30074	A_55_P2011286	Hopx
30075	A_55_P2017491	Rbm43
30076	A_51_P109881	
30077	A_30_P01030062	
30078	A_52_P638798	Mipol1
30079	A_55_P2053206	Kdm4c
30080	A_55_P2236823	6430590A07Rik
30081	A_52_P486718	Tspyl5
30082	A_55_P1995836	
30083	A_55_P2170414	Zfp180
30084	A_55_P2000813	Cops2
30085	A_55_P2081785	Slc45a1
30086	A_55_P2080074	
30087	A_30_P01018823	
30088	A_51_P115462	Speer6-ps1
30089	A_30_P01021426	
30090	A_51_P133684	Csrp3
30091	A_52_P76355	2210408I21Rik
30092	A_55_P1955802	Vmn2r108
30093	A_55_P1964528	Olfr612
30094	A_55_P2055642	2810407A14Rik
30095	A_55_P2026535	Erc2
30096	A_55_P1962339	Trim41
30097	A_51_P190886	Ankrd13a
30098	A_55_P2094616	Ralgps1
30099	A_30_P01022667	
30100	A_55_P1986907	Pou3f2
30101	A_55_P1955841	Ctsa
30102	A_55_P2130007	Esp6
30103	A_55_P2186942	
30104	A_55_P2067016	Phykpl
30105	ERCC-00160_243	
30106	A_55_P2102444	Rbm20
30107	A_52_P433864	Naa16
30108	A_30_P01031832	
30109	A_30_P01029027	
30110	A_30_P01031701	
30111	A_30_P01029673	
30112	A_55_P2111237	Selenof
30113	A_55_P1974582	Eif4h
30114	A_51_P100625	Apon
30115	A_52_P349232	Arhgap15
30116	A_30_P01028144	
30117	A_55_P2144886	Robo3
30118	A_55_P2066116	Bcl3
30119	A_55_P1958255	Rnf114
30120	A_30_P01022592	
30121	A_51_P330369	Ssx2ip
30122	A_30_P01019249	
30123	A_51_P206134	Akna
30124	A_30_P01024253	
30125	ETG10_236652	
30126	A_30_P01021955	
30127	A_66_P133025	Diablo
30128	A_55_P2173066	
30129	A_51_P408584	Enpp1
30130	A_52_P375876	Arf3
30131	A_55_P2113078	Rem1
30132	A_55_P1971759	Zfp688
30133	A_51_P114062	Ncs1
30134	A_55_P1976052	Olfr1475
30135	A_55_P2002602	
30136	A_55_P1993148	Ascl4
30137	A_30_P01033624	
30138	A_52_P63973	
30139	A_51_P212782	Il1b
30140	A_52_P338066	Ubd
30141	A_52_P482983	Cd164
30142	A_55_P2019362	Deptor
30143	A_55_P2389533	AA517446
30144	A_30_P01033628	
30145	A_55_P2170289	
30146	A_30_P01025742	
30147	A_30_P01026511	
30148	A_55_P2420353	4930523O13Rik
30149	A_55_P2149993	Qtrt1
30150	A_30_P01026512	
30151	A_55_P1960018	
30152	A_55_P2034525	
30153	A_51_P115085	Nup153
30154	A_51_P122845	Naa50
30155	A_30_P01026592	
30156	A_30_P01022450	
30157	A_52_P480064	Tmem134
30158	A_51_P351166	Myod1
30159	A_55_P1956642	Sfmbt2
30160	A_51_P370380	Rdh14
30161	A_30_P01019910	
30162	A_30_P01020572	
30163	A_55_P2033725	Ascl2
30164	A_55_P2072895	
30165	A_30_P01025842	
30166	ERCC-00048_92	
30167	A_55_P2016675	Ogfr
30168	A_30_P01024804	
30169	A_55_P2042637	Spats1
30170	A_30_P01023703	
30171	A_55_P2087420	
30172	A_55_P1957282	Gm9779
30173	A_30_P01022524	
30174	A_55_P2031676	Gstm6
30175	A_52_P447944	Epcam
30176	A_55_P2081055	1700056E22Rik
30177	A_52_P301261	March4
30178	A_52_P677822	Tmem5
30179	A_30_P01032092	
30180	A_66_P118479	Gm567
30181	A_30_P01019607	
30182	A_30_P01029770	
30183	A_55_P2359094	4933426B08Rik
30184	ERCC-00035_90	
30185	A_51_P117581	Cables1
30186	A_55_P2059357	Myo7a
30187	A_51_P309744	Gpr89
30188	A_51_P249559	Lrrc6
30189	A_55_P2156016	Recql4
30190	A_30_P01021566	
30191	A_55_P2035479	Olfr899
30192	A_30_P01031361	
30193	A_52_P322421	Mpzl2
30194	A_30_P01030025	
30195	A_30_P01020014	
30196	A_51_P446512	2310016G11Rik
30197	A_30_P01026623	
30198	A_30_P01023763	
30199	3xSLv1	
30200	A_55_P2019294	
30201	A_30_P01030892	
30202	A_30_P01018429	
30203	A_30_P01017483	
30204	A_51_P134030	Oas1e
30205	ERCC-00040_174	
30206	A_55_P1965892	Gnpda1
30207	A_55_P2024654	Trrap
30208	A_55_P2025473	
30209	A_30_P01020848	
30210	A_66_P118913	
30211	A_30_P01026647	
30212	A_51_P144249	Ubr1
30213	A_52_P22331	Akap10
30214	A_55_P2083213	Purb
30215	A_51_P111757	Asb1
30216	A_30_P01023488	
30217	A_30_P01033451	
30218	A_55_P2009146	Gtpbp3
30219	A_55_P1980401	Cbx7
30220	A_51_P490171	Nubp2
30221	A_66_P124052	Bok
30222	A_55_P2162432	D630029K05Rik
30223	A_30_P01032031	
30224	A_55_P2206446	1700040G22Rik
30225	A_52_P151227	Gm11494
30226	A_55_P2243558	
30227	A_55_P2034864	Tubb2b
30228	A_55_P2076744	
30229	A_30_P01027459	
30230	A_55_P2013038	Serpinb6c
30231	A_51_P104608	Rnase6
30232	A_30_P01033219	
30233	A_55_P1982131	Grip1
30234	A_51_P117604	Rab5a
30235	A_55_P2121190	
30236	A_51_P197883	Exo5
30237	A_55_P2028193	Mgat1
30238	A_30_P01032393	
30239	A_30_P01018663	
30240	A_55_P2016670	Alpk2
30241	A_52_P38627	Egf
30242	A_52_P128964	Nhej1
30243	A_55_P1963549	Vmn1r168
30244	A_30_P01022954	
30245	A_30_P01032698	
30246	A_55_P2461067	Guf1
30247	A_52_P565279	Hdhd5
30248	A_30_P01028772	
30249	A_55_P2098791	Gm32031
30250	A_30_P01029986	
30251	A_51_P347467	Utp14a
30252	A_55_P2316041	BC050972
30253	A_30_P01019535	
30254	A_55_P2186332	Chrna9
30255	A_55_P2069226	Prr16
30256	A_51_P218774	Rgs10
30257	A_51_P466591	Pappa2
30258	A_55_P1968664	
30259	A_30_P01018535	
30260	A_30_P01024570	
30261	A_51_P493709	2810474C18Rik
30262	A_55_P2060459	Nsd3
30263	A_51_P142187	Abhd11
30264	A_30_P01026318	
30265	ERCC-00138_246	
30266	A_30_P01018898	
30267	A_51_P397876	En2
30268	A_55_P2070277	Mfn1
30269	A_55_P2340678	AI849538
30270	A_55_P2042500	Adig
30271	A_55_P2067967	
30272	A_55_P2380428	Gm4221
30273	ERCC-00142_99	
30274	A_52_P612537	Ss18l1
30275	A_55_P2007165	Dnajc21
30276	A_55_P2022504	1700019B21Rik
30277	A_52_P278354	Bmp7
30278	A_51_P332602	Surf1
30279	A_55_P2151822	Plxnd1
30280	A_30_P01025501	
30281	A_55_P1961247	
30282	A_66_P128537	Isg15
30283	A_51_P222467	Abcg1
30284	A_55_P2229137	Tmem116
30285	A_51_P300434	Dst
30286	A_52_P377537	Gabra1
30287	A_30_P01018738	
30288	A_30_P01022579	
30289	A_51_P483280	Prnp
30290	A_55_P2022624	Mtf2
30291	A_52_P337679	Canx
30292	A_55_P2166745	Sp3os
30293	A_52_P126825	Cramp1l
30294	A_55_P2068891	Pear1
30295	A_55_P2048383	Umodl1
30296	A_55_P2117601	Olfr1082
30297	3xSLv1	
30298	A_52_P671784	Adamts10
30299	A_30_P01032431	
30300	A_51_P136337	Galm
30301	ERCC-00061_161	
30302	A_55_P2178784	
30303	A_55_P1957967	Dhx32
30304	A_55_P2136678	
30305	A_52_P509185	Zfp318
30306	A_55_P2009792	Hdac6
30307	A_65_P08239	Mef2a
30308	ERCC-00170_100	
30309	A_30_P01028562	
30310	A_55_P2085955	Dnajb11
30311	A_55_P2073248	Slc25a34
30312	A_55_P2244097	9330118I20Rik
30313	A_30_P01021025	
30314	A_30_P01018904	
30315	A_30_P01027100	
30316	A_55_P2022419	D030018L15Rik
30317	A_55_P2083059	Hps1
30318	A_55_P2185650	
30319	A_55_P2111980	Hsd3b5
30320	A_55_P2037743	Gm32266
30321	A_52_P282762	Myd88
30322	A_52_P265937	Tagln3
30323	A_30_P01022884	
30324	A_52_P463346	Serinc3
30325	ERCC-00043_129	
30326	A_55_P2068172	Nufip2
30327	A_55_P1988083	Prc1
30328	A_55_P2195157	Dbn1
30329	A_55_P2093940	Zfp408
30330	A_51_P503261	Lrrc8c
30331	A_30_P01022204	
30332	A_55_P2062535	
30333	A_51_P270666	Uspl1
30334	A_55_P2122117	Olfr207
30335	A_55_P2298029	Nsd3
30336	A_30_P01029941	
30337	A_55_P1994212	
30338	A_51_P125691	Cdca4
30339	A_51_P144783	Cct5
30340	A_55_P2136209	Ublcp1
30341	A_55_P2011151	Tmprss3
30342	A_55_P2017373	Ina
30343	A_55_P1963687	Tsen54
30344	A_55_P2192497	Tmem30c
30345	A_30_P01027906	
30346	ERCC-00078_438	
30347	A_55_P2028966	Gm12568
30348	A_55_P2020502	
30349	A_51_P177518	Emc6
30350	A_52_P405193	Thap12
30351	A_30_P01019481	
30352	A_30_P01026011	
30353	ERCC-00074_113	
30354	A_51_P519040	D430041D05Rik
30355	A_51_P183912	Il27ra
30356	A_55_P2167035	Zfand1
30357	A_55_P2067425	Dpf1
30358	A_51_P396752	Arl2bp
30359	A_55_P2125774	Ola1
30360	A_30_P01032561	
30361	A_30_P01022054	
30362	A_55_P1952838	
30363	A_55_P2127884	Btbd1
30364	A_52_P441633	Fam90a1b
30365	A_51_P105847	Col6a6
30366	A_30_P01018239	
30367	A_65_P06115	Zscan4a
30368	A_52_P194464	Ercc6l2
30369	A_52_P463235	Ankrd33b
30370	A_55_P2163468	Olfr663
30371	A_51_P106397	Prkd3
30372	A_51_P244194	Cadm3
30373	A_30_P01023941	
30374	A_30_P01022379	
30375	A_55_P2156855	Car13
30376	A_55_P1988453	Gnl2
30377	A_66_P128431	Fam122b
30378	A_66_P137223	Olfr452
30379	ERCC-00158_78	
30380	A_30_P01029009	
30381	A_52_P174915	Gja1
30382	A_55_P2058384	
30383	A_55_P2148554	
30384	A_55_P2178471	
30385	A_55_P1964423	
30386	A_30_P01027026	
30387	A_51_P378856	Pfkp
30388	A_51_P100997	Serpinb3c
30389	A_55_P1983958	
30390	A_52_P22617	
30391	ERCC-00014_76	
30392	A_51_P329441	Bsg
30393	A_30_P01019881	
30394	A_55_P2151298	Olfr472
30395	A_55_P2067717	Pcdhgb1
30396	A_30_P01027019	
30397	A_55_P2142676	
30398	A_55_P2398399	Astn2
30399	A_55_P2020030	
30400	A_55_P1977224	Wnt16
30401	A_55_P2157927	Tmem241
30402	A_30_P01027098	
30403	A_55_P2146636	
30404	A_55_P2006366	
30405	A_30_P01027861	
30406	A_66_P106191	Eef2
30407	A_55_P2055985	Cd209d
30408	A_30_P01032688	
30409	A_55_P2115176	Pdhx
30410	A_30_P01033402	
30411	A_51_P385718	Cd177
30412	A_30_P01022322	
30413	A_55_P1980730	Plcb1
30414	A_30_P01021074	
30415	A_55_P2401646	Trdn
30416	A_55_P2016782	Ick
30417	A_55_P2127482	
30418	A_51_P520306	Alox12
30419	A_51_P171075	Csf2
30420	A_55_P2127765	Crp
30421	A_52_P497625	A630001G21Rik
30422	A_30_P01020940	
30423	A_55_P2092864	Emp2
30424	A_30_P01019159	
30425	A_52_P354271	2310057M21Rik
30426	ERCC-00043_129	
30427	A_30_P01026665	
30428	A_30_P01020001	
30429	A_55_P2000738	Clcn6
30430	A_55_P2045417	
30431	A_52_P223333	Mib1
30432	A_55_P2109599	
30433	A_55_P2000548	Cfl1
30434	A_30_P01032125	
30435	A_55_P2055834	
30436	A_51_P212183	Tmem261
30437	A_52_P622694	Adal
30438	A_30_P01024973	
30439	A_55_P2168994	
30440	A_30_P01025366	
30441	A_55_P2140863	Vmn1r124
30442	ERCC-00112_152	
30443	A_30_P01018648	
30444	A_52_P516034	Ptp4a1
30445	A_55_P2033500	Ltbp4
30446	A_30_P01030971	
30447	A_30_P01033165	
30448	A_52_P404005	
30449	A_55_P2037962	Trpm6
30450	A_30_P01023078	
30451	A_55_P2092399	Ccdc160
30452	ERCC-00148_99	
30453	A_51_P108190	Rpl23
30454	A_30_P01028643	
30455	A_55_P2120373	
30456	A_55_P2175935	Olfr1111
30457	A_52_P193301	Chmp4c
30458	A_30_P01025691	
30459	A_30_P01031737	
30460	A_30_P01024732	
30461	A_30_P01030336	
30462	A_51_P414396	Mmrn2
30463	A_30_P01033001	
30464	A_30_P01026365	
30465	A_55_P2051179	1700108F19Rik
30466	A_55_P1955350	
30467	ERCC-00074_113	
30468	A_55_P2082994	
30469	A_51_P262144	Ddx19b
30470	A_55_P1983508	Nr4a2
30471	A_51_P104933	Trub2
30472	A_51_P105709	Trip13
30473	A_55_P2094060	Gzma
30474	ERCC-00126_533	
30475	A_30_P01025315	
30476	A_55_P2075359	Gm8994
30477	A_30_P01019160	
30478	A_55_P2098200	Tpbg
30479	A_52_P444601	Zfp277
30480	A_30_P01020797	
30481	A_55_P2134566	Fam71e1
30482	A_55_P2075048	Atic
30483	A_55_P2064976	4930528A17Rik
30484	A_51_P106259	Camk1
30485	A_55_P1961486	Svs3a
30486	A_30_P01023187	
30487	A_30_P01021303	
30488	A_52_P168449	Mapk11
30489	A_55_P2032489	
30490	A_51_P145132	Mcpt4
30491	A_51_P103718	Ip6k1
30492	A_55_P2010469	
30493	A_51_P327874	Pth1r
30494	A_30_P01029561	
30495	A_55_P2153381	Ermap
30496	A_55_P2046403	Ucn3
30497	A_52_P353478	Scn7a
30498	A_55_P2360092	D5Ertd798e
30499	A_30_P01022911	
30500	A_51_P167105	B3galt4
30501	A_55_P1958845	Lrp8os2
30502	A_55_P2148283	Gm20822
30503	A_52_P359965	Cpd
30504	A_55_P2173388	
30505	A_55_P2006861	Trio
30506	A_52_P276525	Ankrd9
30507	A_30_P01025367	
30508	A_55_P2002572	Ephx2
30509	A_51_P104939	Klra5
30510	A_52_P3412	Med17
30511	A_55_P2245852	Tspan32
30512	A_66_P103398	Ogfrl1
30513	A_30_P01024852	
30514	A_51_P112557	Polr1c
30515	ERCC-00123_60	
30516	A_55_P2043372	
30517	A_66_P126155	Flt3
30518	A_51_P128147	Chmp1a
30519	A_66_P124817	Ing1
30520	A_55_P1952166	Arid3a
30521	A_55_P2088846	Ttll6
30522	A_30_P01018632	
30523	A_55_P2269154	A330093E20Rik
30524	A_51_P507051	Bhlhe22
30525	A_30_P01023860	
30526	A_55_P2065253	
30527	A_55_P1965979	Ccl25
30528	A_55_P2007088	Rnf128
30529	A_55_P1998411	Chchd3
30530	A_52_P362981	D830050J10Rik
30531	ETG10_234183	
30532	A_51_P110381	Cd207
30533	A_55_P2130855	Nap1l1
30534	A_30_P01017513	
30535	A_30_P01031965	
30536	A_30_P01026753	
30537	A_55_P2142605	
30538	A_30_P01021768	
30539	A_51_P121891	Rac2
30540	A_30_P01023999	
30541	A_55_P2186038	
30542	A_30_P01020381	
30543	A_51_P224980	Nepro
30544	A_30_P01030468	
30545	A_55_P2073557	Slc27a5
30546	A_55_P2055477	Scaf11
30547	A_52_P594430	Anks3
30548	A_52_P551909	Arhgap5
30549	A_30_P01024833	
30550	A_55_P1970763	Pilrb2
30551	A_30_P01029345	
30552	A_30_P01033547	
30553	A_51_P181451	C1qa
30554	A_51_P498890	Degs1
30555	A_52_P632423	Palm2
30556	A_30_P01022742	
30557	A_30_P01019135	
30558	A_51_P102355	Zbtb41
30559	A_30_P01025834	
30560	A_66_P133255	Prkch
30561	ERCC-00126_533	
30562	A_30_P01026040	
30563	A_51_P443819	Pdzph1
30564	A_30_P01032576	
30565	A_52_P358651	Chrnb3
30566	A_55_P2129107	Ccdc190
30567	ERCC-00051_60	
30568	A_55_P1976682	
30569	A_51_P107020	Kif5a
30570	A_30_P01028585	
30571	A_52_P561650	Vwa1
30572	A_30_P01027354	
30573	A_52_P404341	Tdo2
30574	A_30_P01022063	
30575	ETG05_36762	
30576	A_55_P2149328	Gm16491
30577	A_30_P01030047	
30578	A_30_P01031874	
30579	A_30_P01026628	
30580	A_55_P2030805	Actr10
30581	A_30_P01017510	
30582	A_55_P2112927	Pate2
30583	A_30_P01026772	
30584	A_55_P2025293	Ss18
30585	A_55_P1978847	Vmn1r183
30586	A_55_P1957488	Btbd35f7
30587	A_30_P01027306	
30588	A_51_P129012	B2m
30589	A_51_P390715	Tgfb1
30590	A_55_P2155021	Ssbp1
30591	A_51_P109421	Eif2d
30592	A_51_P260871	Sdhd
30593	A_66_P130703	
30594	A_51_P435339	Epor
30595	A_55_P2176724	Fbxw7
30596	A_55_P2383248	4930422N03Rik
30597	A_55_P2106033	Myo18b
30598	A_52_P507214	Mmp9
30599	A_65_P02327	Pogk
30600	A_51_P121818	Prkag1
30601	A_51_P112734	Slc7a8
30602	A_30_P01031926	
30603	A_55_P2147703	Vmn2r56
30604	A_51_P195506	Csf1
30605	A_30_P01019957	
30606	A_51_P100625	Apon
30607	A_30_P01025488	
30608	A_51_P183253	Tssk3
30609	A_55_P2180406	Cdkn2aipnl
30610	A_52_P287692	Stk32c
30611	A_51_P348183	Tmem141
30612	ERCC-00108_60	
30613	ERCC-00142_99	
30614	A_51_P126275	Krt6b
30615	A_52_P614207	
30616	A_30_P01024459	
30617	A_55_P2108983	A430078G23Rik
30618	A_30_P01029213	
30619	A_55_P1982229	Ap3b2
30620	A_51_P427812	Tmem108
30621	A_55_P2078238	
30622	A_30_P01022078	
30623	A_52_P420504	Acta2
30624	A_66_P108474	
30625	A_30_P01020981	
30626	A_30_P01027590	
30627	A_55_P2090880	Stk40
30628	A_52_P57526	Sin3b
30629	A_55_P2021665	Zfp638
30630	A_55_P2001583	Tspan18
30631	A_51_P485756	Nts
30632	A_55_P1956083	Gpr68
30633	A_30_P01030747	
30634	A_55_P2179746	Prss33
30635	A_55_P1959031	Nkain2
30636	A_51_P396883	Gabrg1
30637	ERCC-00003_63	
30638	A_55_P1955975	Afg3l2
30639	A_51_P120589	Olfr181
30640	A_30_P01024042	
30641	A_51_P174720	Ccdc43
30642	A_55_P2001198	Stx18
30643	A_55_P2251141	A230098N10Rik
30644	A_55_P2102979	
30645	A_30_P01029282	
30646	A_55_P2397569	AW987390
30647	A_30_P01025232	
30648	A_51_P110759	Slc1a1
30649	A_30_P01020495	
30650	A_30_P01031653	
30651	A_55_P1967659	Lactb
30652	A_30_P01024353	
30653	A_30_P01021718	
30654	A_52_P167535	Efcab12
30655	A_51_P481788	Mapk1
30656	A_65_P16603	Bad
30657	A_66_P101764	Gm9924
30658	A_55_P2143489	Cyp4f37
30659	A_55_P2101216	Aldh3a1
30660	A_55_P2023046	Tmprss11f
30661	A_30_P01023086	
30662	A_55_P2132681	Fzr1
30663	A_52_P680761	Tdrd6
30664	A_55_P2176280	Prkar1b
30665	A_51_P125434	Dph1
30666	A_30_P01031119	
30667	A_52_P386837	Trmu
30668	A_55_P2136318	Slc1a5
30669	A_55_P2014854	
30670	A_51_P443032	Olfr65
30671	A_55_P2088223	Synpr
30672	A_51_P195506	Csf1
30673	A_30_P01030283	
30674	A_30_P01022083	
30675	A_55_P2024495	Ank2
30676	A_55_P2148746	Ptma
30677	A_30_P01017808	
30678	A_30_P01025596	
30679	A_55_P2037787	
30680	ERCC-00130_136	
30681	A_52_P288750	Gm527
30682	A_52_P89305	Frmd5
30683	A_55_P2004365	Nupl2
30684	A_52_P606679	Eloa
30685	A_55_P1999818	
30686	A_30_P01030706	
30687	A_51_P140207	1700029H14Rik
30688	A_30_P01031450	
30689	A_30_P01030613	
30690	A_52_P305890	Yipf5
30691	A_30_P01023270	
30692	A_30_P01025869	
30693	A_55_P2288285	Klhl33
30694	A_55_P1976958	
30695	A_52_P125636	Msmb
30696	A_30_P01024105	
30697	A_30_P01024062	
30698	A_52_P373065	Adam26a
30699	A_51_P300378	Wwc2
30700	A_55_P1966465	
30701	A_55_P2099952	Car1
30702	A_30_P01024066	
30703	A_30_P01032544	
30704	A_55_P1992222	2610203C22Rik
30705	A_30_P01026217	
30706	A_66_P114784	Pla2g7
30707	A_30_P01032825	
30708	A_55_P2009077	Sybu
30709	A_52_P345471	Sntn
30710	A_55_P1994473	
30711	A_51_P520966	Icosl
30712	A_55_P2010611	Slc30a5
30713	A_30_P01022057	
30714	A_52_P429749	Tmem115
30715	A_55_P2021555	Tbrg1
30716	A_30_P01025560	
30717	A_30_P01032282	
30718	A_55_P2162136	Hmgn2
30719	A_66_P102047	Tbc1d13
30720	A_52_P443334	Cd8a
30721	A_51_P291637	Hspb9
30722	A_55_P1973748	Nrbp1
30723	A_55_P2092030	Cyp4a10
30724	A_52_P287992	Tbcel
30725	A_55_P2022211	Plxdc2
30726	A_30_P01030286	
30727	A_30_P01026271	
30728	A_55_P2073035	1700091H14Rik
30729	A_66_P101536	Gm10304
30730	A_55_P2025225	Gnaz
30731	A_55_P1993007	Gm10822
30732	A_55_P2131915	Prrx1
30733	A_55_P1969152	Vmn1r172
30734	A_51_P505967	Spag6l
30735	A_55_P2082319	Ifi214
30736	A_51_P237865	Il4
30737	A_55_P2147776	Slc38a11
30738	A_55_P2073980	Mycbp
30739	ERCC-00138_246	
30740	A_30_P01033572	
30741	ERCC-00104_60	
30742	ERCC-00116_142	
30743	A_55_P2088725	Usp14
30744	A_30_P01022523	
30745	A_66_P112399	BC029722
30746	A_30_P01017641	
30747	A_55_P2132104	
30748	A_52_P493477	Serpinb1c
30749	A_55_P2410875	C030037D09Rik
30750	A_66_P140067	Wdyhv1
30751	A_55_P2391674	4931407E12Rik
30752	A_51_P120398	Asb17
30753	A_55_P2048129	Rsph3a
30754	A_52_P172014	Ramp1
30755	A_66_P137852	Gm6328
30756	A_30_P01031072	
30757	A_52_P605596	Olfr107
30758	A_51_P152444	4930465K10Rik
30759	A_55_P2358002	March5
30760	A_55_P2003319	Gm9257
30761	A_51_P179864	Prkx
30762	A_55_P2308283	Gm16062
30763	ERCC-00041_75	
30764	A_55_P2269497	Pdp1
30765	A_55_P2057065	Gtf3c5
30766	A_30_P01020846	
30767	A_55_P2133217	Ino80e
30768	A_30_P01017865	
30769	A_51_P121275	Cenpo
30770	A_30_P01032459	
30771	A_30_P01018351	
30772	A_30_P01029454	
30773	A_55_P2036475	Ifna11
30774	A_55_P2104978	Edc4
30775	A_55_P1980287	Birc3
30776	A_30_P01024674	
30777	A_51_P507023	Nt5dc3
30778	A_51_P104891	Selenoi
30779	A_55_P2107855	Hnrnpk
30780	A_30_P01025245	
30781	A_55_P2174576	Nova1
30782	A_51_P153053	Smpdl3a
30783	A_55_P2176600	Gm10683
30784	A_30_P01018831	
30785	A_55_P2207110	6430710M23Rik
30786	A_66_P133225	Ppip5k1
30787	A_52_P650503	Prox2
30788	A_51_P475138	Duox1
30789	A_30_P01023184	
30790	A_30_P01032718	
30791	A_51_P248444	Poglut1
30792	A_55_P1971278	Kdm2a
30793	A_55_P2172693	
30794	A_55_P2063156	Spata9
30795	A_30_P01020369	
30796	A_55_P2020911	Rps6ka6
30797	A_55_P1996008	
30798	A_66_P118986	Olfr952
30799	A_30_P01017428	
30800	A_30_P01030310	
30801	A_55_P2072510	
30802	A_66_P105564	Gjc2
30803	A_30_P01018833	
30804	A_30_P01023927	
30805	A_52_P707503	Tmem212
30806	A_55_P2290660	2810449D17Rik
30807	A_66_P133119	Olfr834
30808	A_55_P2079568	
30809	A_51_P137778	5730507C01Rik
30810	A_55_P2087766	Dnaja3
30811	A_52_P444637	Rcbtb2
30812	A_55_P1986958	Brms1l
30813	A_55_P2097391	Fam46a
30814	A_51_P117236	Zfp354a
30815	A_30_P01033300	
30816	A_51_P309534	Pex14
30817	A_30_P01027252	
30818	A_55_P2183172	Rdx
30819	A_30_P01031475	
30820	A_55_P2148439	Gm15319
30821	A_51_P471088	Vmn1r24
30822	A_51_P270355	Dclk1
